Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Male,Female,Unknown,Total
Alfa-Romeo,166,43.89111111,5.666666667,130.5555556,2457.555556,petrol,"2,013",269,125,"2,407"
Kia,Magentis,28.803,4.8,111.2,2126.8,petrol,"1,949",341,60,"2,350"
Fiat,Idea,20.31264706,5.352941176,63.29411765,1344.823529,diesel,"1,304",966,69,"2,339"
Smart,Fortwo,19.9680625,2.8125,55.375,592.5625,automatic,"1,138","1,061",125,"2,324"
Mazda,Tribute,38.025,4.5,129.5,2614,petrol,"1,501",714,93,"2,308"
Alfa-Romeo,155,23.90933333,5,100.6666667,2016.777778,petrol,"1,876",307,96,"2,279"
Honda,Logo,13.382,2.5,48,1343,petrol,720,"1,377",120,"2,217"
Chrysler,Crossfire,56.15916667,5.5,174.3333333,3199,petrol,"1,542",569,103,"2,214"
Toyota,Paseo,15.764,5,66,1497,petrol,"1,035",995,123,"2,153"
Mitsubishi,Space,23.16515789,3.947368421,82.15789474,1817.315789,petrol,"1,285",671,106,"2,062"
Renault,25,22.35277778,4.222222222,80.92592593,1977.259259,petrol,"1,662",311,80,"2,053"
Hyundai,Pony,10.32442857,4.142857143,54.35714286,1463.857143,petrol,"1,171",754,79,"2,004"
Suzuki,Samurai,12.25,5,43,1325,petrol,"1,359",557,76,"1,992"
Kia,Cerato,19.895,4.8,94,1742.6,petrol,"1,390",483,31,"1,904"
Mitsubishi,Outlander,37.44666667,2.611111111,120.3333333,2085.055556,petrol,"1,302",529,73,"1,904"
Mercedes,Vaneo,28.96891667,5,72.625,1707.125,petrol,"1,139",616,113,"1,868"
Toyota,Aygo,15.20916667,5,53,998,petrol,640,"1,041",143,"1,824"
Mitsubishi,Pajero,45.78386047,4.813953488,106.3023256,2768.511628,diesel,"1,414",314,82,"1,810"
Alfa-Romeo,GT,37.350625,5.375,121.0625,1972.8125,petrol,"1,393",336,74,"1,803"
Peugeot,605,35.25972727,4.727272727,104.6363636,2367.181818,petrol,"1,429",264,74,"1,767"
Daihatsu,Move,12.924,4,43,989,petrol,724,893,107,"1,724"
BMW,850i,111.993,5,220,4988,petrol,"1,464",152,65,"1,681"
Honda,CRX,28.735,4.666666667,100.6666667,1590,petrol,"1,040",543,82,"1,665"
Chevrolet,Lacetti,18.76285714,4.714285714,80.42857143,1612.928571,petrol,"1,133",416,109,"1,658"
Porsche,928,110.0985,5,235,4957,petrol,"1,462",111,78,"1,651"
Alfa-Romeo,164,38.39725,4.75,131,2652.375,petrol,"1,386",164,76,"1,626"
Porsche,Carrera,646.605,6,450,5733,petrol,"1,428",136,60,"1,624"
Ssangyong,Rexton,54.2675,5.666666667,114,1998,diesel,"1,144",343,47,"1,534"
Renault,11,11.63114286,4.428571429,47.14285714,1477,petrol,"1,031",453,48,"1,532"
Peugeot,505,20.65665217,4.956521739,67,2234.26087,petrol,"1,081",294,92,"1,467"
Fiat,Barchetta,28.295,5,96,1747,petrol,963,377,90,"1,430"
Subaru,Outback,53.62733333,0,122.6666667,2331.333333,petrol,998,269,101,"1,368"
Aston-Martin,DB9,273.755,6,381,5935,petrol,"1,245",80,33,"1,358"
Mazda,MPV,35.29583333,5,102,2129,petrol,841,433,63,"1,337"
Seat,Marbella,6.494,5,30,903,petrol,646,625,59,"1,330"
Lotus,Esprit,93.42433333,5,233,2995,petrol,"1,243",40,38,"1,321"
Triumph,TR7,13.137,5,93.5,1998,petrol,"1,064",143,53,"1,260"
Citroen,C1,13.48615385,5,52.38461538,1028.923077,petrol,483,724,34,"1,241"
Opel,Zafira,35.27,6,112.0714286,1574.428571,petrol,757,372,109,"1,238"
Triumph,Acclaim,6.050333333,4.333333333,52,1335,petrol,810,383,35,"1,228"
Ferrari,360,200.19825,6,294,3586,petrol,"1,071",55,43,"1,169"
TVR,Tuscan,107.7,5,274,3800.5,petrol,"1,043",81,31,"1,155"
Audi,Quattro,61.235,5,147,2144,petrol,"1,002",98,42,"1,142"
Nissan,Pathfinder,60.9552,5.5,146,2588.6,diesel,778,233,127,"1,138"
Mazda,5,22.12540909,5.5,75.09090909,1622.681818,petrol,652,396,37,"1,085"
Renault,Vel,51.6415625,5.375,126.5,2376.75,petrol,872,153,49,"1,074"
Mercedes,B,41.38957143,7.285714286,105.7142857,1545.428571,diesel,601,382,52,"1,035"
Suzuki,X-90,16.641,4.5,71,1590,petrol,322,630,54,"1,006"
Lada,Samara,10.9158,5,49.8,1372.4,petrol,773,212,19,"1,004"
Ford,Fiesta,18.53214286,5.714285714,68.57142857,1166.142857,petrol,568761,625691,"51,273",1245725
Ford,Escort,16.20874359,4.461538462,63.56410256,1650.205128,petrol,524392,241476,"31,295",797163
Ford,Mondeo,39.97375,1.75,130.25,1998.5,petrol,594469,138468,"26,372",759309
Volkswagen,Golf,31.24215385,6.164835165,89.46153846,1537.406593,petrol,379260,241938,"38,948",660146
Renault,Clio,22.1,5.615384615,75.57692308,1219.653846,petrol,256964,367492,"29,155",653611
Ford,Focus,30.61932203,5.966101695,94.03389831,1497.169492,petrol,373008,189997,"21,230",584235
Nissan,Micra,20.3776087,4.869565217,67.95652174,1279.695652,petrol,201479,328691,"29,555",559725
BMW,320i,47.84837037,6.444444444,126.1111111,1995.777778,petrol,348430,123339,"25,689",497458
Volkswagen,Polo,18.1925,5.074074074,60.96296296,1408.055556,petrol,185258,259214,"28,941",473413
Renault,Megane,26.4498867,5.408866995,87.31034483,1623.793103,petrol,251947,175070,"20,606",447623
Peugeot,206,20.03375,4.833333333,71.33333333,1631.5,petrol,160059,266016,"19,704",445779
Rover,2000,17.182,5,74,1994,petrol,256804,141474,"18,092",416370
Peugeot,306,18.64264,4.84,67,1698.64,petrol,213123,128903,"16,562",358588
Honda,Civic,29.942625,4.5,106.225,1480.575,petrol,210403,127017,"19,278",356698
Ford,Ka+,15.46,5,60.8,1196,petrol,"88,606",234542,"15,869",339017
Peugeot,106,12.35588235,4.647058824,53.88235294,1366.294118,petrol,123975,177930,"14,762",316667
Renault,Laguna,34.02059211,5.552631579,99,1920.026316,diesel,175187,"48,026","9,436",232649
Toyota,Corolla,27.23911864,3.033898305,91.61016949,1677.949153,petrol,131586,"81,030","13,551",226167
Citroen,Saxo,12.32981818,4.818181818,53.81818182,1367.272727,petrol,"93,107",116897,"8,385",218389
Citroen,Xsara,22.36209302,4.88372093,72.58139535,1743.44186,petrol,133618,"68,073","7,120",208811
Peugeot,406,28.60820513,4.756410256,92.82051282,2043.820513,petrol,164675,"34,492","9,109",208276
Volkswagen,Passat,46.06451282,6.487179487,125.4358974,1835.846154,petrol,149432,"34,861","10,423",194716
Nissan,Primera,26.51269565,4.02173913,93.58695652,1933.021739,petrol,142077,"38,129","9,196",189402
Mercedes,CLA,46.5274,7.04,131.6,1596.92,petrol,131397,"39,741","11,166",182304
Nissan,Almera,22.78208333,4.916666667,81.66666667,1847.666667,petrol,106564,"59,896","7,634",174094
Toyota,Yaris,20.7206,3.52,74.4,1397.8,petrol,"57,983","92,786","12,984",163753
BMW,535i,93.71425,8,225,2979,petrol,132210,"21,236","7,797",161243
Audi,A4,57.92693548,6.161290323,149.7096774,2283.112903,petrol,115546,"30,467","7,796",153809
Land-Rover,Discovery,107.4521429,8,182.5714286,2425.428571,diesel,115975,"31,547","6,169",153691
Honda,Accord,39.39984314,5.784313725,117.7058824,2151.647059,petrol,108082,"24,654","8,171",140907
Peugeot,307,27.46483636,4.872727273,86.45454545,1723,petrol,"78,234","53,325","4,961",136520
Peugeot,205,13.11525,4.75,50.875,1430.75,petrol,"70,621","54,720","6,595",131936
Land-Rover,Freelander,43.86363077,5.292307692,105.1692308,2083.523077,diesel,"73,527","42,062","5,721",121310
Peugeot,405,20.43008333,4.791666667,69.875,1773,petrol,"87,195","21,662","4,501",113358
Toyota,Carina,17.44569231,4.692307692,68.26923077,1791.230769,petrol,"83,460","22,992","6,650",113102
Toyota,Avensis,37.31523077,4.323076923,103.6769231,1873.261538,petrol,"85,695","20,393","6,152",112240
Mercedes,E,78.07322727,7.672727273,192.4,2598.818182,petrol,"87,523","15,459","6,806",109788
Ford,Sierra,18.2955625,4.875,70.25,1836.5,petrol,"85,782","17,224","2,972",105978
Mazda,323,17.34364706,4.745098039,70.92156863,1683.607843,petrol,"57,583","37,884","5,129",100596
Citroen,Xantia,24.84390244,4.756097561,84.92682927,1982.756098,petrol,"76,796","18,445","4,154","99,395"
Citroen,ZX,16.05676923,4.923076923,67,1703.153846,petrol,"61,050","32,504","5,027","98,581"
Citroen,AX,10.83275,5,45,1242,petrol,"40,714","45,830","4,659","91,203"
Seat,Ibiza,19.93814035,5.649122807,76.31578947,1205.192982,petrol,"42,227","39,817","4,106","86,150"
Skoda,Fabia,19.00794118,5.205882353,66.97058824,1292.352941,petrol,"45,819","32,791","3,996","82,606"
Toyota,RAV4,43.54851613,1.35483871,137.7741935,2261.193548,petrol,"37,297","39,266","5,889","82,452"
Ford,Galaxy,53.78571429,6,124.8571429,1855,diesel,"54,754","22,596","3,843","81,193"
Suzuki,Vitara,26.803,5.428571429,85.71428571,1310,petrol,"40,697","31,226","5,021","76,944"
Hyundai,Accent,14.293,4.6,75.4,1479,petrol,"42,174","30,951","3,484","76,609"
Mini,Cooper,31.38814286,6.714285714,111,1711.571429,petrol,"32,281","37,551","4,482","74,314"
Mercedes,A,31.1045119,4.547619048,93.01190476,1699.119048,petrol,"30,478","36,674","4,866","72,018"
Rover,75,39.35238095,5,98.04761905,1928.714286,petrol,"58,756","9,263","2,427","70,446"
Fiat,Brava,17.22277778,4.888888889,70,1615.333333,petrol,"38,828","25,298","3,520","67,646"
Skoda,Felicia,11.370625,5,48,1518,petrol,"39,836","24,625","3,124","67,585"
Mazda,MX-5,37.46857143,5.857142857,103.4285714,1718.571429,petrol,"30,033","32,817","4,524","67,374"
Audi,A3,36.21929825,6.473684211,94.33333333,1424.666667,petrol,"37,962","23,249","4,219","65,430"
Volvo,440,20.27896296,4.111111111,72.85185185,1832.888889,petrol,"41,868","17,437","3,180","62,485"
Rover,45,23.322,3.75,84.2,1853.9,petrol,"46,615","12,864","1,867","61,346"
Volvo,V70,50.96109091,6.181818182,135.2909091,1971.163636,diesel,"44,580","10,532","4,074","59,186"
Volvo,S40,35.28132353,5.176470588,113.3529412,2106.5,petrol,"42,251","13,233","3,394","58,878"
Citroen,C3,22.90364865,5.405405405,75.64864865,1364,petrol,"26,082","30,698","1,936","58,716"
Volvo,V40,35.81481651,6.293577982,117.4311927,1921.46789,petrol,"38,047","15,738","3,532","57,317"
Land-Rover,Range,107.6705126,8.277310924,196.3361345,2521.092437,diesel,"44,779","8,608","2,190","55,577"
Jaguar,XJ,137.5695455,8,223.5454545,2813,petrol,"48,200","4,904","2,169","55,273"
Skoda,Octavia,30.65053846,6.346153846,95,1136.692308,petrol,"42,546","9,536","2,311","54,393"
Renault,19,16.29053333,4.8,57.86666667,1645.133333,petrol,"35,626","15,973","2,543","54,142"
Audi,A6,82.06090909,7.727272727,199.7272727,2790.454545,diesel,"42,182","7,788","2,932","52,902"
Toyota,Celica,31.5255,5.166666667,109.6666667,1861.833333,petrol,"35,478","14,318","2,802","52,598"
Saab,9-3X,49.28583333,6,145,1963.666667,petrol,"35,734","12,994","3,383","52,111"
Mazda,626,20.7195,4.71875,81.375,1950.90625,petrol,"38,330","10,318","2,341","50,989"
Ford,Puma,30.3775,6.3125,94.0625,935.625,petrol,"18,340","28,877","2,842","50,059"
Honda,Jazz,26.3525,0,80,1498,petrol,"22,542","25,482","1,978","50,002"
Ford,Orion,15.40377778,5,60.11111111,1593.111111,petrol,"35,460","11,563","1,726","48,749"
Volkswagen,Beetle,33.25025,6.166666667,112.75,1475,petrol,"17,217","27,691","3,106","48,014"
Audi,80,27.09825,4.666666667,91.75,2247.333333,petrol,"36,464","8,946","2,057","47,467"
Saab,900,37.00904545,4.590909091,114.6818182,2208.090909,petrol,"32,739","11,170","3,045","46,954"
Renault,Espace,59,7,166,1798,petrol,"32,490","11,930","2,475","46,895"
Fiat,Seicento,8.17,5,40,1108,petrol,"13,178","26,854","2,015","42,047"
Subaru,Impreza,30.5976,1.8,97.6,1757.6,petrol,"32,554","7,664","1,786","42,004"
Jaguar,XE,65.56875,8,167.25,1998,petrol,"33,436","6,778","1,569","41,783"
Ford,Granada,18.84548718,4.076923077,87.07692308,2326.358974,petrol,"34,938","5,334","1,185","41,457"
Mercedes,190,36.64326667,4.466666667,88.73333333,2284.133333,petrol,"31,374","7,768","2,198","41,340"
Daewoo,Lanos,13.24516667,4.833333333,66.66666667,1506.5,petrol,"20,532","17,572","2,183","40,287"
MG,ZR,21.02333333,5,92.33333333,1729.333333,petrol,"23,985","14,494","1,234","39,713"
Volvo,940,30.236875,4.5,110,2316,petrol,"29,896","7,476","2,017","39,389"
Mercedes,CLK,72.79589474,6.210526316,166.3157895,3041,petrol,"26,502","10,393","2,210","39,105"
Fiat,Cinquecento,7.712,5,29,899,petrol,"14,078","22,416","2,186","38,680"
Volvo,850,36.38445588,4.5,125.7058824,2294.764706,petrol,"29,670","6,866","2,010","38,546"
Peugeot,309,14.350125,4.875,59.5,1642.875,petrol,"25,621","11,105","1,617","38,343"
Toyota,MR2,34.19,6,103,1794,petrol,"25,017","11,317","1,863","38,197"
Suzuki,Swift,19.08518182,3.727272727,68.90909091,1180.545455,petrol,"16,993","18,368","2,586","37,947"
Mitsubishi,Carisma,22.69,4.8,82.2,1773.7,petrol,"27,233","8,806","1,693","37,732"
Jaguar,S-Type,66.58842105,5.736842105,172.3157895,2934.631579,petrol,"30,966","4,322","1,519","36,807"
Volkswagen,Bora,25.39952941,4.647058824,78.85294118,1891.588235,petrol,"26,489","8,146","1,663","36,298"
Audi,TT,64.59222222,6.777777778,178.5555556,2011.555556,petrol,"22,571","11,305","2,387","36,263"
Fiat,Bravo,22.455,6,92.30769231,1466.307692,petrol,"19,896","14,452","1,767","36,115"
Seat,Leon,32.93965169,6.348314607,114.8202247,1615.370787,petrol,"23,699","8,952","1,793","34,444"
Mini,One,24.09525,6.25,68.75,1498.25,petrol,"11,038","21,092","2,100","34,230"
Alfa-Romeo,156,32.898125,5.333333333,116.2916667,2081.375,petrol,"26,254","6,260","1,480","33,994"
Saab,9000,41.616,4.6,125.36,2336.52,petrol,"25,643","5,348","1,708","32,699"
Rover,Mini,7.92,4,33.33333333,868.3333333,petrol,"14,595","15,975","1,479","32,049"
Saab,09-May,52.95719388,5.653061224,146.122449,2031.469388,petrol,"24,992","4,365","1,852","31,209"
Fiat,Uno,11.28285714,4.285714286,49.28571429,1337.714286,petrol,"16,146","13,413","1,574","31,133"
Citroen,C5,34.9090566,5.603773585,104.2264151,1805.924528,diesel,"24,943","4,234",947,"30,124"
Toyota,Starlet,11.389,4.142857143,53,1308.285714,petrol,"10,547","17,463","1,584","29,594"
Suzuki,Wagon,9.8628,5,50,1090.4,petrol,"14,853","12,042","2,331","29,226"
Volkswagen,Sharan,45.6995,6,114,1854.2,diesel,"19,468","7,764","1,902","29,134"
Citroen,Berlingo,27.4386,6.34,85.28,1452,diesel,"19,300","8,320",940,"28,560"
Mercedes,ML,77.41666667,7,188.3333333,2876,diesel,"18,957","7,785","1,550","28,292"
Fiat,Stilo,22.77681818,5.272727273,92.36363636,1837.363636,petrol,"18,026","9,063",853,"27,942"
BMW,740i,115.533,8,250,2998,petrol,"23,845","2,568","1,283","27,696"
Nissan,Bluebird,14.4382,4.9,64.2,1891.7,petrol,"20,821","5,839","1,012","27,672"
Ford,Fusion,19.37890909,4.863636364,61.27272727,1470.909091,petrol,"15,751","11,060",635,"27,446"
Toyota,Previa,43.08,4.666666667,105,2239.666667,petrol,"17,629","7,367","1,838","26,834"
Volkswagen,Lupo,13.88308333,4.75,47.75,1373.75,petrol,"7,728","16,599","1,509","25,836"
Mercedes,300,62.39565385,4.384615385,135.5,2972.307692,petrol,"19,683","4,287","1,334","25,304"
Hyundai,Lantra,16.4455,4.666666667,78,1741,petrol,"16,566","7,477","1,151","25,194"
Mercedes,SLK,61.86283333,6.833333333,184.1666667,2748.333333,petrol,"11,440","11,573","1,928","24,941"
Fiat,Marea,20.1241875,4.875,79.875,1836.875,petrol,"17,320","5,946","1,064","24,330"
Daewoo,Nexia,12.47666667,4.666666667,58.66666667,1498,petrol,"13,844","8,861","1,225","23,930"
Mitsubishi,Colt,17.03876744,5.302325581,73.48837209,1374.046512,petrol,"10,997","11,571","1,262","23,830"
Hyundai,Getz,13.63642857,4.714285714,69,1424.857143,petrol,"11,716","11,096",720,"23,532"
Nissan,Terrano,37.01736842,4.736842105,97.57894737,2697.368421,diesel,"16,457","5,975","1,025","23,457"
BMW,X5,113.2693333,8,246.3333333,2994.666667,diesel,"16,677","4,854",922,"22,453"
Porsche,911,158.7922667,7.466666667,293.5333333,3005.4,petrol,"19,448","1,939",957,"22,344"
Ford,Scorpio,30.86290909,4.454545455,105.5454545,2458.909091,petrol,"18,439","2,948",789,"22,176"
Renault,Scenic,32.06304348,5.956521739,89.34782609,1472.826087,diesel,"13,598","7,485",744,"21,827"
Suzuki,Alto,9.5628,4.6,50,996,petrol,"8,797","10,732","2,242","21,771"
Chrysler,Voyager,39.70773684,4.842105263,117.5789474,2719.842105,diesel,"14,129","6,392",999,"21,520"
Subaru,Legacy,37.52210345,3.896551724,107.3793103,2084.37931,petrol,"15,065","5,010","1,407","21,482"
Suzuki,Jimny,25.94322222,4.777777778,67,1372.666667,petrol,"8,243","10,379","1,960","20,582"
Nissan,X-Trail,47.361875,3.75,113.375,1774.8125,diesel,"14,849","4,841",829,"20,519"
BMW,Z3,39.7374,4.6,115,2234.4,petrol,"10,559","8,222","1,356","20,137"
Mazda,6,42.66935185,5.907407407,118.1851852,2095.185185,petrol,"15,734","3,590",693,"20,017"
Fiat,Tipo,23.585,5.8125,80.8125,1446.125,diesel,"11,742","6,854","1,012","19,608"
Fiat,Panda,10.42388889,5,52.44444444,1095.777778,petrol,"9,036","9,649",864,"19,549"
MG,TF,32.09,4,98.2,1754.4,petrol,"8,750","9,642","1,046","19,438"
Honda,Prelude,27.78966667,4.666666667,110.6666667,2050.333333,petrol,"13,209","4,605",956,"18,770"
Skoda,Favorit,7.863333333,5,44,1289,petrol,"12,070","5,752",730,"18,552"
Porsche,Boxster,83.50125,6.5,213.5,3071,petrol,"13,714","3,400","1,195","18,309"
Kia,Rio,22.95871429,6.285714286,80,998,petrol,"11,439","6,140",571,"18,150"
Seat,Toledo,20.37,5.642857143,74.21428571,1324.357143,petrol,"13,361","3,622",635,"17,618"
Citroen,C2,15.14,5,64,1382.75,petrol,"8,218","8,912",426,"17,556"
Mercedes,Sprinter,43.06842105,6.254385965,104.2017544,2222.710526,diesel,"14,758","1,594","1,140","17,492"
Seat,Alhambra,49.82277778,6,115.8333333,1746.944444,petrol,"11,602","4,612","1,198","17,412"
Alfa-Romeo,147,25.3433871,5.193548387,95.09677419,1802.774194,petrol,"10,291","6,029",897,"17,217"
Seat,Arosa,13.70454545,4.818181818,47.45454545,1384,petrol,"6,040","10,183",778,"17,001"
Mitsubishi,Galant,25.08266667,4.533333333,93.6,2127.333333,petrol,"13,339","2,884",667,"16,890"
Volvo,S60,52.085,8,223.8333333,1969,petrol,"13,573","2,175",970,"16,718"
Mitsubishi,Space,23.16515789,3.947368421,82.15789474,1817.315789,petrol,"10,436","5,030",997,"16,463"
Chrysler,Neon,19.71783333,4,98,1995,petrol,"10,661","4,853",805,"16,319"
Volvo,460,20.49710714,4.142857143,72.42857143,1824.428571,petrol,"11,437","4,066",748,"16,251"
Ford,Maverick,29.151,5,89,2526.5,petrol,"11,373","4,239",605,"16,217"
Kia,Pride,9.358333333,4.333333333,47,1324,petrol,"7,121","7,831",770,"15,722"
Suzuki,Ignis,19.45142857,3.571428571,61,1197,petrol,"7,633","6,690","1,377","15,700"
MG,ZS,30.99,0,105,335,automatic,"12,063","3,169",371,"15,603"
Honda,Concerto,16.67175,4.5,74,1541.5,petrol,"9,691","4,913",912,"15,516"
BMW,M3,135.1055,6.5,309,3999,petrol,"13,331","1,448",556,"15,335"
Jaguar,XK,145.6466667,6,283,5000,petrol,"12,167","1,961",689,"14,817"
Volvo,S80,50.94,6.266666667,138.2833333,1986.766667,diesel,"12,404","1,546",808,"14,758"
Honda,HR-V,32.723,3.6,96,1498,petrol,"7,667","6,211",737,"14,615"
Nissan,Serena,22.95383333,5,67.33333333,1908.166667,petrol,"9,644","3,977",794,"14,415"
Renault,21,20.35378947,4.789473684,67.68421053,1996.684211,petrol,"10,635","2,930",618,"14,183"
Audi,A2,23.0525,5,55,1406,petrol,"6,741","6,510",922,"14,173"
Chrysler,PT,29.88478947,4.736842105,109.1052632,2238.631579,petrol,"8,332","4,820",648,"13,800"
Audi,100,37.32636,4.76,101.12,2349.08,petrol,"10,774","2,120",597,"13,491"
Mitsubishi,Space,23.16515789,3.947368421,82.15789474,1817.315789,petrol,"8,689","4,258",531,"13,478"
Land-Rover,Range,107.6705126,8.277310924,196.3361345,2521.092437,diesel,"11,707","1,337",395,"13,439"
Subaru,Forester,51.646,0,110,1995,petrol,"8,916","3,477",969,"13,362"
Suzuki,Baleno,17.587,4.083333333,73.08333333,1363.5,petrol,"7,718","4,565",646,"12,929"
Fiat,Multipla,25.2075,5,80.5,1753,petrol,"7,430","4,297",693,"12,420"
Toyota,Camry,30.0062,3.2,115.4666667,2245.6,petrol,"9,726","1,969",629,"12,324"
Ford,Cougar,32.11766667,4.666666667,115.3333333,2362,petrol,"9,051","2,768",458,"12,277"
Seat,Cordoba,17.31241935,4.967741935,66.35483871,1655.741935,petrol,"7,969","3,757",546,"12,272"
Mercedes,SLS,264.675,7,420,6208,petrol,"9,054","2,476",625,"12,155"
Ford,Probe,24.84,5,102,2244,petrol,"9,082","2,526",487,"12,095"
MG,ZT,42.74666667,5,128.5,2548.833333,petrol,"10,196","1,505",327,"12,028"
Renault,Kangoo,18.76848837,4.860465116,67.02325581,1391.023256,diesel,"6,938","4,260",617,"11,815"
Hyundai,Santa,44.14181818,6.545454545,144.6363636,2242.636364,diesel,"8,096","3,201",346,"11,643"
Daewoo,Espero,16.80266667,4.5,71,1764,petrol,"8,513","2,488",490,"11,491"
Daewoo,Leganza,23.245,4.5,98,1998,petrol,"7,958","1,983",456,"10,397"
Kia,Sportage,43.97,6.6,115.3,1634.2,diesel,"5,964","3,509",394,"9,867"
Mazda,Demio,14.7754,4.8,51.4,1428.4,petrol,"4,389","4,572",452,"9,413"
Ford,Streetka,26,5,70,1597,petrol,"1,799","7,222",340,"9,361"
Mazda,MX-3,22.127,5,83,1721.5,petrol,"4,832","3,799",539,"9,170"
Volvo,C70,52.19640625,5.3125,126.5,2323.9375,petrol,"6,290","2,328",540,"9,158"
Volkswagen,Vento,18.16715385,4.692307692,70.30769231,1932.153846,petrol,"6,316","2,073",390,"8,779"
Mazda,Premacy,23.22409091,4.909090909,82,1938,petrol,"5,460","2,651",338,"8,449"
Hyundai,Matrix,18.513,4.6,76,1599,petrol,"5,466","2,769",202,"8,437"
Fiat,Ulysse,36.70125,4.875,91.75,2019.75,petrol,"5,764","2,203",385,"8,352"
Toyota,Picnic,25.29875,4.5,94,1998,petrol,"5,194","2,481",596,"8,271"
Kia,Shuma,15.16166667,4.666666667,75,1594,petrol,"5,661","2,251",316,"8,228"
Peugeot,806,29.57028571,5,84,1997.142857,diesel,"5,705","2,064",430,"8,199"
